tt_action_item_id,time_begin,order_date,manual_fill,tr_id,geom,building_address
53699433970,2026-01-06 06:36:00,2026-01-06,True,122658,POINT (37.43070705 55.8040083),"Строгинское ш., д.1"
53699433974,2026-01-06 06:41:00,2026-01-06,True,122658,POINT (37.46330869 55.80892705),"ул. Маршала Василевского, д.17"
53699433972,2026-01-06 06:38:00,2026-01-06,True,122658,POINT (37.45439344 55.80550491),"Новощукинская ул., д.7"
53699456537,2026-01-06 13:05:00,2026-01-06,False,133957,POINT (37.53020277 55.64161975),"ул. Миклухо-Маклая, д.53, к.1"
53700172912,2026-01-06 07:47:00,2026-01-06,False,131672,POINT (37.85747284 55.73916511),"Новокосинская ул., д.17, к.3"
53699433889,2026-01-06 07:14:00,2026-01-06,True,122658,POINT (37.36038527 55.79446229),"Новолучанская ул., д.38"
53699433890,2026-01-06 07:15:00,2026-01-06,True,122658,POINT (37.3564179 55.79119374),"ул. Василия Ботылёва, д.20"
53699433891,2026-01-06 07:16:00,2026-01-06,True,122658,POINT (37.35496245 55.78670401),"ул. Василия Ботылёва, д.37"
53699433884,2026-01-06 06:55:00,2026-01-06,True,122658,POINT (37.41984077 55.80453395),"ул. Исаковского, д.33, к.3"
53699433893,2026-01-06 06:49:00,2026-01-06,True,122658,POINT (37.46209483 55.80950232),"ул. Маршала Василевского, д.17"
53699433894,2026-01-06 06:52:00,2026-01-06,True,122658,POINT (37.45295859 55.80574253),"Новощукинская ул., д.18, к.1"
53699433888,2026-01-06 07:12:00,2026-01-06,True,122658,POINT (37.37257755 55.80123456),
53699433892,2026-01-06 06:47:00,2026-01-06,True,122658,POINT (37.46330869 55.80892705),"ул. Маршала Василевского, д.17"
53718539441,2026-01-06 16:46:00,2026-01-06,False,122613,POINT (37.72309643 55.63524079),"ул. Борисовские Пруды, д.21, к.1"
53699790831,2026-01-06 07:31:00,2026-01-06,False,135081,POINT (37.72654038 55.67572741),"ул. Полбина, д.56"
53698549981,2026-01-06 06:36:00,2026-01-06,False,132430,POINT (37.48084183 55.5988636),
53699456200,2026-01-06 03:37:00,2026-01-06,False,133957,POINT (37.52892826 55.63310597),"ул. Островитянова, д.37А"
53699456279,2026-01-06 06:50:00,2026-01-06,False,133957,POINT (37.48031665 55.65668839),"просп. Вернадского, д.123"
53718539454,2026-01-06 16:56:00,2026-01-06,False,122613,POINT (37.75593382 55.63161839),"Братеевская ул., д.21, к.5"
53700641325,2026-01-06 05:59:00,2026-01-06,False,133300,POINT (37.41197986 55.72931216),"Партизанская ул., д.7, к.1"
53698549383,2026-01-06 08:46:00,2026-01-06,False,132430,POINT (37.44737509 55.53247818),
53700336462,2026-01-06 06:48:00,2026-01-06,False,129964,POINT (37.69448379 55.69114304),
53718793886,2026-01-06 20:56:00,2026-01-06,False,131672,POINT (37.85488578 55.73167784),"ул. Николая Старостина, д.11"
53699790958,2026-01-06 07:08:00,2026-01-06,False,135081,POINT (37.73292397 55.68820288),"ул. Полбина, д.16"
53698549611,2026-01-06 15:13:00,2026-01-06,False,132430,POINT (37.46062525 55.57165508),
53699433879,2026-01-06 07:00:00,2026-01-06,True,122658,POINT (37.39786193 55.80463196),
53699433881,2026-01-06 07:07:00,2026-01-06,True,122658,POINT (37.37425242 55.80393368),"2-я Мякининская ул., д.8"
53699433882,2026-01-06 07:09:00,2026-01-06,True,122658,POINT (37.37681395 55.79749448),
53699433883,2026-01-06 06:54:00,2026-01-06,True,122658,POINT (37.43006678 55.80425857),"ул. Исаковского, д.37, к.2, стр. 1"
53718793757,2026-01-06 15:48:00,2026-01-06,False,131672,POINT (37.85582258 55.73781698),"Новокосинская ул., д.14А"
53699018970,2026-01-06 18:57:00,2026-01-06,False,122048,POINT (37.66179779 55.64930766),"Каширское ш., д.40, к.2"
53699791123,2026-01-06 03:59:00,2026-01-06,False,135081,POINT (37.73343743 55.64671011),"Новочеркасский бульв., д.36"
53698328425,2026-01-06 03:03:00,2026-01-06,False,134040,POINT (37.3856911 55.71867854),"Барвихинская ул., д.9"
53698328418,2026-01-06 03:03:00,2026-01-06,False,134040,POINT (37.38657258 55.71854549),"Барвихинская ул., д.9"
53698549312,2026-01-06 19:20:00,2026-01-06,False,132430,POINT (37.43345406 55.55340871),
53699791126,2026-01-06 03:47:00,2026-01-06,False,135081,POINT (37.71045952 55.64251317),"Батайский пр., д.3"
53698328392,2026-01-06 04:34:00,2026-01-06,False,134040,POINT (37.40141312 55.71833514),"ул. Толбухина, д.5, к.1"
53698461654,2026-01-06 20:35:00,2026-01-06,False,130072,POINT (37.16216682 55.9777848),"Зеленоград, 18-й микрорайон, д.1801"
53699019172,2026-01-06 10:29:00,2026-01-06,False,122048,POINT (37.62106257 55.69640401),"Варшавское ш., д.19"
53699456148,2026-01-06 04:00:00,2026-01-06,False,133957,POINT (37.48284913 55.66197745),"просп. Вернадского, д.109"
53699456149,2026-01-06 04:02:00,2026-01-06,False,133957,POINT (37.48176323 55.66166753),"просп. Вернадского, д.86Б"
53698549348,2026-01-06 20:07:00,2026-01-06,False,132430,POINT (37.49584809 55.61289417),"Профсоюзная ул., д.131Г"
53698549662,2026-01-06 21:13:00,2026-01-06,False,132430,POINT (37.4554723 55.56713117),
53699018535,2026-01-06 06:19:00,2026-01-06,False,122048,POINT (37.74372345 55.6170427),"ул. Мусы Джалиля, д.38, к.1"
53700336493,2026-01-06 09:53:00,2026-01-06,False,129964,POINT (37.70250043 55.6829009),"Коломенская ул., д.7"
53718724243,2026-01-06 19:44:00,2026-01-06,False,135081,POINT (37.7311176 55.69099569),"ул. Полбина, д.8"
53699018576,2026-01-06 05:36:00,2026-01-06,False,122048,POINT (37.62082122 55.70109375),"Варшавское ш., д.2"
53698328429,2026-01-06 03:04:00,2026-01-06,False,134040,POINT (37.38960544 55.72051338),"Барвихинская ул., д.20А"
53699018570,2026-01-06 05:34:00,2026-01-06,False,122048,POINT (37.62090917 55.70700843),"Большая Тульская ул., д.10"
53699018565,2026-01-06 05:32:00,2026-01-06,False,122048,POINT (37.62151148 55.71032494),"Большая Тульская ул., д.2"
53699018575,2026-01-06 05:35:00,2026-01-06,False,122048,POINT (37.6212862 55.70457157),"Большая Тульская ул., д.50"
53699018573,2026-01-06 05:37:00,2026-01-06,False,122048,POINT (37.62028972 55.69676373),"Варшавское ш., д.12"
53699018567,2026-01-06 05:28:00,2026-01-06,False,122048,POINT (37.62212588 55.71560333),"Люсиновская ул., д.68"
53699018564,2026-01-06 05:42:00,2026-01-06,False,122048,POINT (37.62379262 55.68127848),"Варшавское ш., д.32"
53699018574,2026-01-06 05:39:00,2026-01-06,False,122048,POINT (37.62171054 55.68969014),"Варшавское ш., д.37"
53699018566,2026-01-06 05:21:00,2026-01-06,False,122048,POINT (37.62428644 55.72911193),"Большая Серпуховская ул., д.6"
53699018545,2026-01-06 05:22:00,2026-01-06,False,122048,POINT (37.62329099 55.72852104),"Люсиновская ул., д.9"
53699018546,2026-01-06 05:23:00,2026-01-06,False,122048,POINT (37.62262505 55.72531559),"Люсиновская ул., д.27"
53699018562,2026-01-06 05:27:00,2026-01-06,False,122048,POINT (37.62217293 55.71725319),"Люсиновская ул., д.64"
53699018543,2026-01-06 05:24:00,2026-01-06,False,122048,POINT (37.62219435 55.72263741),"Люсиновская ул., д.39"
53699018568,2026-01-06 05:30:00,2026-01-06,False,122048,POINT (37.62210127 55.71315627),"Люсиновская ул., д.72"
53699018563,2026-01-06 05:41:00,2026-01-06,False,122048,POINT (37.62293301 55.68423237),"Варшавское ш., д.26"
53699018561,2026-01-06 05:43:00,2026-01-06,False,122048,POINT (37.62474332 55.67861735),"Варшавское ш., д.36"
53699018544,2026-01-06 05:26:00,2026-01-06,False,122048,POINT (37.62217293 55.72010465),"ул. Павла Андреева, д.23"
53699433994,2026-01-06 07:54:00,2026-01-06,True,122658,POINT (37.46330869 55.80892705),"ул. Маршала Василевского, д.17"
53698328411,2026-01-06 03:05:00,2026-01-06,False,134040,POINT (37.39305644 55.72177017),"ул. Говорова, д.18"
53700172780,2026-01-06 03:02:00,2026-01-06,False,131672,POINT (37.82931629 55.74463711),"Кетчерская ул., д.7"
53700172810,2026-01-06 04:26:00,2026-01-06,False,131672,POINT (37.83370267 55.7436577),"Кетчерская ул., д.16"
53698328655,2026-01-06 07:51:00,2026-01-06,False,134040,POINT (37.38960544 55.72051338),"Барвихинская ул., д.20А"
53698370107,2026-01-06 05:24:00,2026-01-06,False,130238,POINT (37.46482285 55.67751614),"ул. Мичуринский Проспект, Олимпийская Деревня, д.3, к.1"
53698328422,2026-01-06 03:06:00,2026-01-06,False,134040,POINT (37.39723772 55.72326052),"ул. Толбухина, д.13, к.3"
53699433988,2026-01-06 08:16:00,2026-01-06,True,122658,POINT (37.37681395 55.79749448),
53698461673,2026-01-06 21:14:00,2026-01-06,False,130072,POINT (37.32672062 55.87612214),
53699433992,2026-01-06 07:59:00,2026-01-06,True,122658,POINT (37.45295859 55.80574253),"Новощукинская ул., д.18, к.1"
53699433979,2026-01-06 08:24:00,2026-01-06,True,122658,POINT (37.35612604 55.78701533),"ул. Василия Ботылёва, д.12"
53718793637,2026-01-06 11:46:00,2026-01-06,False,131672,POINT (37.82447717 55.7448216),"Кетчерская ул., д.3Г"
53699456595,2026-01-06 14:56:00,2026-01-06,False,133957,POINT (37.52324365 55.63379817),"ул. Островитянова, д.31"
53698549538,2026-01-06 20:32:00,2026-01-06,False,132430,POINT (37.4585214 55.56996253),
53699434000,2026-01-06 08:50:00,2026-01-06,True,122658,POINT (37.45439344 55.80550491),"Новощукинская ул., д.7"
53718724066,2026-01-06 14:48:00,2026-01-06,False,135081,POINT (37.72343219 55.67031757),"ул. Полбина, д.68"
53699456558,2026-01-06 14:02:00,2026-01-06,False,133957,POINT (37.48284913 55.66197745),"просп. Вернадского, д.109"
53700336346,2026-01-06 03:26:00,2026-01-06,False,129964,POINT (37.69009163 55.67711796),"ул. Речников, д.25"
53699433949,2026-01-06 09:17:00,2026-01-06,True,122658,POINT (37.38307598 55.80939771),"4-я Мякининская ул., д.27"
53699433950,2026-01-06 09:11:00,2026-01-06,True,122658,POINT (37.40492255 55.80316904),
53699433944,2026-01-06 09:30:00,2026-01-06,True,122658,POINT (37.35612604 55.78701533),"ул. Василия Ботылёва, д.12"
53699433940,2026-01-06 09:25:00,2026-01-06,True,122658,POINT (37.37257755 55.80123456),
53699433948,2026-01-06 09:12:00,2026-01-06,True,122658,POINT (37.39786193 55.80463196),
53699433937,2026-01-06 09:07:00,2026-01-06,True,122658,POINT (37.41984077 55.80453395),"ул. Исаковского, д.33, к.3"
53699433947,2026-01-06 09:08:00,2026-01-06,True,122658,POINT (37.41457968 55.80526717),"ул. Маршала Катукова, д.25"
53699433936,2026-01-06 09:06:00,2026-01-06,True,122658,POINT (37.43006678 55.80425857),"ул. Исаковского, д.37, к.2, стр. 1"
53699433945,2026-01-06 09:28:00,2026-01-06,True,122658,POINT (37.3564179 55.79119374),"ул. Василия Ботылёва, д.20"
53699433946,2026-01-06 09:29:00,2026-01-06,True,122658,POINT (37.35496245 55.78670401),"ул. Василия Ботылёва, д.37"
53699456136,2026-01-06 04:20:00,2026-01-06,False,133957,POINT (37.52452111 55.63328722),"ул. Островитянова, д.32"
53698328581,2026-01-06 05:49:00,2026-01-06,False,134040,POINT (37.38594683 55.71913621),"Барвихинская ул., д.9"
53699456224,2026-01-06 04:45:00,2026-01-06,False,133957,POINT (37.52440209 55.64318057),"ул. Миклухо-Маклая, д.22А"
53700336370,2026-01-06 04:26:00,2026-01-06,False,129964,POINT (37.70782708 55.68567388),"Коломенская ул., д.1"
53699456447,2026-01-06 10:26:00,2026-01-06,False,133957,POINT (37.50750007 55.63854456),"ул. Островитянова, д.15, к.1"
53698549806,2026-01-06 23:24:00,2026-01-06,False,132430,POINT (37.44117129 55.56271324),
53700641318,2026-01-06 05:49:00,2026-01-06,False,133300,POINT (37.41184215 55.7357904),"Партизанская ул., д.25"
53699790973,2026-01-06 06:48:00,2026-01-06,False,135081,POINT (37.72592188 55.65724163),"Иловайская ул., д.2Б"
53698328433,2026-01-06 03:08:00,2026-01-06,False,134040,POINT (37.40085868 55.72172653),"ул. Толбухина, д.9, к.1"
53699790839,2026-01-06 07:26:00,2026-01-06,False,135081,POINT (37.73258786 55.6877525),"ул. Полбина, д.16"
53699018745,2026-01-06 04:19:00,2026-01-06,False,122048,POINT (37.74851317 55.61389253),"Ореховый бульв., д.24, к.2"
53699791141,2026-01-06 04:21:00,2026-01-06,False,135081,POINT (37.72794763 55.67766033),"ул. Полбина, д.21"
53698549300,2026-01-06 19:02:00,2026-01-06,False,132430,POINT (37.49621223 55.61368189),"ул. Генерала Тюленева, д.41А"
53699791132,2026-01-06 04:28:00,2026-01-06,False,135081,POINT (37.72203748 55.6919575),"ул. Гурьянова, д.2Б"
53699456695,2026-01-06 18:12:00,2026-01-06,False,133957,POINT (37.48191397 55.65984696),"просп. Вернадского, д.113"
53699019154,2026-01-06 09:56:00,2026-01-06,False,122048,POINT (37.72642801 55.62581275),"Борисовский пр., д.20"
53698549622,2026-01-06 15:44:00,2026-01-06,False,132430,POINT (37.44573624 55.530726),
53700336651,2026-01-06 12:03:00,2026-01-06,False,129964,POINT (37.69009163 55.67711796),"ул. Речников, д.25"
53700172809,2026-01-06 04:38:00,2026-01-06,False,131672,POINT (37.85469391 55.73441871),"Новокосинская ул., д.11, к.1"
53699456712,2026-01-06 20:05:00,2026-01-06,False,133957,POINT (37.53312577 55.64053936),"ул. Миклухо-Маклая, д.36А"
53699790966,2026-01-06 06:25:00,2026-01-06,False,135081,POINT (37.70675446 55.65030746),
53699456774,2026-01-06 21:16:00,2026-01-06,False,133957,POINT (37.50441279 55.63997746),"ул. Академика Волгина, д.41"
53699790823,2026-01-06 08:01:00,2026-01-06,False,135081,POINT (37.7189083 55.64270788),"Батайский пр., д.21"
53699790850,2026-01-06 08:00:00,2026-01-06,False,135081,POINT (37.72601282 55.64331415),"Батайский пр., д.33"
53698328415,2026-01-06 03:09:00,2026-01-06,False,134040,POINT (37.40141312 55.71833514),"ул. Толбухина, д.5, к.1"
53699433898,2026-01-06 11:12:00,2026-01-06,True,122658,POINT (37.45857237 55.80681789),"Новощукинская ул., д.5"
53699433899,2026-01-06 11:20:00,2026-01-06,True,122658,POINT (37.46330869 55.80892705),"ул. Маршала Василевского, д.17"
53699790836,2026-01-06 07:24:00,2026-01-06,False,135081,POINT (37.7311176 55.69099569),"ул. Полбина, д.8"
53699790956,2026-01-06 06:24:00,2026-01-06,False,135081,POINT (37.70642822 55.65167973),
53699790961,2026-01-06 07:13:00,2026-01-06,False,135081,POINT (37.7202122 55.68995102),"ул. Гурьянова, д.8"
53699790954,2026-01-06 06:26:00,2026-01-06,False,135081,POINT (37.7106591 55.64737345),"Донецкая ул., д.28"
53700336615,2026-01-06 13:25:00,2026-01-06,False,129964,POINT (37.69518824 55.69024983),
53699018747,2026-01-06 04:24:00,2026-01-06,False,122048,POINT (37.74348217 55.62012795),"ул. Мусы Джалиля, д.26, к.1"
53699018617,2026-01-06 08:44:00,2026-01-06,False,122048,POINT (37.6344226 55.6614063),"Каширское ш., д.16, к.1, стр. 8"
53699018680,2026-01-06 02:24:00,2026-01-06,True,122048,POINT (37.74432812 55.61487971),"Ореховый бульв., д.45, к.1"
53699018698,2026-01-06 02:51:00,2026-01-06,True,122048,POINT (37.63856634 55.65996296),"Каширское ш., д.22, к.3, стр. 17"
53698461647,2026-01-06 20:54:00,2026-01-06,False,130072,POINT (37.18808283 55.93344123),
53699018692,2026-01-06 02:37:00,2026-01-06,True,122048,POINT (37.71260686 55.62467696),"Борисовский пр., д.1, к.1"
53699018686,2026-01-06 02:33:00,2026-01-06,True,122048,POINT (37.72642801 55.62581275),"Борисовский пр., д.20"
53699018688,2026-01-06 02:30:00,2026-01-06,True,122048,POINT (37.73193825 55.62177828),"Шипиловская ул., д.37, к.1"
53699018677,2026-01-06 02:23:00,2026-01-06,True,122048,POINT (37.74592766 55.61414128),"Ореховый бульв., д.47Г"
53699018683,2026-01-06 02:25:00,2026-01-06,True,122048,POINT (37.74388032 55.61787439),"ул. Мусы Джалиля, д.38, к.1"
53699018684,2026-01-06 02:29:00,2026-01-06,True,122048,POINT (37.73692725 55.62189196),"Шипиловская ул., д.41, к.1"
53699018691,2026-01-06 02:38:00,2026-01-06,True,122048,POINT (37.70991398 55.62675954),"Каширское ш., д.61А"
53699018681,2026-01-06 02:28:00,2026-01-06,True,122048,POINT (37.74197093 55.6219902),"Шипиловская ул., д.45"
53699018689,2026-01-06 02:41:00,2026-01-06,True,122048,POINT (37.69453387 55.63691902),"Каширское ш., д.57, к.1"
53699018685,2026-01-06 02:35:00,2026-01-06,True,122048,POINT (37.72062858 55.6259339),"Борисовский пр., д.11А"
53699018687,2026-01-06 02:32:00,2026-01-06,True,122048,POINT (37.72796487 55.62192367),"Борисовский пр., д.26, к.1"
53699018678,2026-01-06 02:26:00,2026-01-06,True,122048,POINT (37.74348217 55.62012795),"ул. Мусы Джалиля, д.26, к.1"
53699018694,2026-01-06 03:07:00,2026-01-06,True,122048,POINT (37.62458854 55.71387425),"Подольское ш., д.8"
53699018693,2026-01-06 03:03:00,2026-01-06,True,122048,POINT (37.6218884 55.7023698),"Варшавское ш., д.3"
53699018695,2026-01-06 02:59:00,2026-01-06,True,122048,POINT (37.62232668 55.68954077),
53699018708,2026-01-06 02:58:00,2026-01-06,True,122048,POINT (37.62357841 55.68441771),"Варшавское ш., д.39"
53699018699,2026-01-06 03:05:00,2026-01-06,True,122048,POINT (37.62215703 55.71026532),"Большая Тульская ул., д.13"
53699018706,2026-01-06 03:01:00,2026-01-06,True,122048,POINT (37.62106257 55.69640401),"Варшавское ш., д.19"
53699018705,2026-01-06 02:57:00,2026-01-06,True,122048,POINT (37.6244507 55.6810098),"Нагатинская ул., д.2А"
53699018707,2026-01-06 03:12:00,2026-01-06,True,122048,POINT (37.62477717 55.72807443),"Большая Серпуховская ул., д.14"
53699018704,2026-01-06 03:11:00,2026-01-06,True,122048,POINT (37.62622664 55.72499391),"Большая Серпуховская ул., д.27"
53698549784,2026-01-06 18:32:00,2026-01-06,False,132430,POINT (37.4554723 55.56713117),
53699018702,2026-01-06 03:12:00,2026-01-06,True,122048,POINT (37.62428644 55.72911193),"Большая Серпуховская ул., д.6"
53699018701,2026-01-06 03:10:00,2026-01-06,True,122048,POINT (37.62770898 55.72210574),"Большая Серпуховская ул., д.31, к.1"
53699018696,2026-01-06 03:04:00,2026-01-06,True,122048,POINT (37.62172582 55.70546135),"Большая Тульская ул., д.44"
53699018703,2026-01-06 03:08:00,2026-01-06,True,122048,POINT (37.62570327 55.71544578),"Большая Серпуховская ул., д.35"
53699018682,2026-01-06 03:09:00,2026-01-06,True,122048,POINT (37.62780194 55.71942783),"Павловская ул., д.7"
53699018670,2026-01-06 02:56:00,2026-01-06,True,122048,POINT (37.62551736 55.67798058),"Варшавское ш., д.49, к.1"
53699018675,2026-01-06 02:56:00,2026-01-06,True,122048,POINT (37.62630689 55.67573588),
53699456796,2026-01-06 22:21:00,2026-01-06,False,133957,POINT (37.51936696 55.63461703),"ул. Островитянова, д.27, к.1"
53700172799,2026-01-06 04:19:00,2026-01-06,False,131672,POINT (37.81472617 55.74673896),"Свободный просп., д.30"
53700336378,2026-01-06 05:17:00,2026-01-06,False,129964,POINT (37.68612322 55.67610673),
53699791122,2026-01-06 04:00:00,2026-01-06,False,135081,POINT (37.72970035 55.6469761),"ул. Маршала Голованова, д.11"
53698370214,2026-01-06 04:27:00,2026-01-06,False,130238,POINT (37.5678482 55.74367364),"пл. Киевского Вокзала, д.1"
53700336636,2026-01-06 12:24:00,2026-01-06,False,129964,POINT (37.66743278 55.67679834),"ул. Новинки, д.4"
53698370215,2026-01-06 04:57:00,2026-01-06,False,130238,POINT (37.46715864 55.67971393),"ул. Мичуринский Проспект, Олимпийская Деревня, д.1, к.1"
53698370206,2026-01-06 04:56:00,2026-01-06,False,130238,POINT (37.47164317 55.68274167),"Мичуринский просп., д.70"
53700336550,2026-01-06 10:49:00,2026-01-06,False,129964,POINT (37.69860892 55.67965559),"Коломенская ул., д.15"
53699791150,2026-01-06 04:22:00,2026-01-06,False,135081,POINT (37.72955795 55.68060596),"ул. Полбина, д.9, к.2"
53718793680,2026-01-06 12:55:00,2026-01-06,False,131672,POINT (37.85488578 55.73167784),"ул. Николая Старостина, д.11"
53699456743,2026-01-06 20:34:00,2026-01-06,False,133957,POINT (37.48945104 55.645544),"ул. Островитянова, д.1"
53699790948,2026-01-06 06:37:00,2026-01-06,False,135081,POINT (37.74497284 55.64407429),"Батайский пр., д.65"
53700172820,2026-01-06 03:58:00,2026-01-06,False,131672,POINT (37.86501463 55.74492255),"Суздальская ул., д.15А"
53700336369,2026-01-06 04:27:00,2026-01-06,False,129964,POINT (37.70530251 55.68447695),"Коломенская ул., д.1"
53698461672,2026-01-06 21:06:00,2026-01-06,False,130072,POINT (37.26959101 55.89959304),
53698461649,2026-01-06 20:58:00,2026-01-06,False,130072,POINT (37.208361 55.91786607),
53698461662,2026-01-06 21:19:00,2026-01-06,False,130072,POINT (37.35254474 55.8573146),"Пятницкое ш., д.41"
53699456140,2026-01-06 04:03:00,2026-01-06,False,133957,POINT (37.48110251 55.6594982),"просп. Вернадского, д.117А"
53698461659,2026-01-06 21:18:00,2026-01-06,False,130072,POINT (37.3501012 55.85876315),Пятницкое шоссе
53698461667,2026-01-06 21:00:00,2026-01-06,False,130072,POINT (37.22390778 55.9101107),
53718724300,2026-01-06 22:21:00,2026-01-06,False,135081,POINT (37.72649275 55.64991655),"ул. Маршала Голованова, д.4"
53698461661,2026-01-06 21:24:00,2026-01-06,False,130072,POINT (37.38476764 55.84115027),"Пятницкое ш., д.11"
53698461638,2026-01-06 20:25:00,2026-01-06,False,130072,POINT (37.14902475 55.96464991),
53698461663,2026-01-06 21:27:00,2026-01-06,False,130072,POINT (37.40267031 55.83088583),"Волоколамское ш., д.95"
53699456415,2026-01-06 09:47:00,2026-01-06,False,133957,POINT (37.53711379 55.63838804),
53698328408,2026-01-06 05:03:00,2026-01-06,False,134040,POINT (37.49004774 55.71045013),"Веерная ул., д.10"
53698549554,2026-01-06 20:22:00,2026-01-06,False,132430,POINT (37.49621223 55.61368189),"ул. Генерала Тюленева, д.41А"
53699433860,2026-01-06 12:10:00,2026-01-06,False,122658,POINT (37.40584798 55.80277809),"Строгинский бульв., д.30"
53699791139,2026-01-06 04:23:00,2026-01-06,False,135081,POINT (37.7312924 55.68416053),"ул. Полбина, д.3"
53699433857,2026-01-06 12:06:00,2026-01-06,False,122658,POINT (37.38384523 55.80912701),"4-я Мякининская ул., д.27"
53699433863,2026-01-06 12:14:00,2026-01-06,False,122658,POINT (37.42089408 55.80407017),"ул. Исаковского, д.33, к.3"
53699433859,2026-01-06 12:08:00,2026-01-06,False,122658,POINT (37.40004981 55.8039924),"Строгинский бульв., д.14, к.3"
53699433858,2026-01-06 12:07:00,2026-01-06,False,122658,POINT (37.39496481 55.80508518),"Строгинский бульв., д.2, к.1"
53699433865,2026-01-06 11:55:00,2026-01-06,False,122658,POINT (37.35612604 55.78701533),"ул. Василия Ботылёва, д.12"
53699433861,2026-01-06 12:12:00,2026-01-06,False,122658,POINT (37.40909919 55.80303338),"Таллинская ул., д.34"
53699433871,2026-01-06 12:03:00,2026-01-06,False,122658,POINT (37.37425242 55.80393368),"2-я Мякининская ул., д.8"
53699433868,2026-01-06 11:57:00,2026-01-06,False,122658,POINT (37.36146458 55.79451587),"Новолучанская ул., д.38"
53699433870,2026-01-06 12:01:00,2026-01-06,False,122658,POINT (37.37681395 55.79749448),
53699433866,2026-01-06 11:55:00,2026-01-06,False,122658,POINT (37.3554274 55.78743348),"ул. Василия Ботылёва, д.37"
53699433862,2026-01-06 12:13:00,2026-01-06,False,122658,POINT (37.41353839 55.80505634),"ул. Маршала Катукова, д.22"
53699433867,2026-01-06 11:56:00,2026-01-06,False,122658,POINT (37.35685689 55.79132532),"ул. Василия Ботылёва, д.20"
53699433869,2026-01-06 11:59:00,2026-01-06,False,122658,POINT (37.3712206 55.79897028),
53699434102,2026-01-06 13:01:00,2026-01-06,False,122658,POINT (37.3554274 55.78743348),"ул. Василия Ботылёва, д.37"
53699434104,2026-01-06 13:01:00,2026-01-06,False,122658,POINT (37.35612604 55.78701533),"ул. Василия Ботылёва, д.12"
53699434103,2026-01-06 13:02:00,2026-01-06,False,122658,POINT (37.35685689 55.79132532),"ул. Василия Ботылёва, д.20"
53699434091,2026-01-06 13:21:00,2026-01-06,False,122658,POINT (37.43070705 55.8040083),"Строгинское ш., д.1"
53699434099,2026-01-06 13:09:00,2026-01-06,False,122658,POINT (37.37425242 55.80393368),"2-я Мякининская ул., д.8"
53699456151,2026-01-06 04:27:00,2026-01-06,False,133957,POINT (37.53020277 55.64161975),"ул. Миклухо-Маклая, д.53, к.1"
53699434098,2026-01-06 13:07:00,2026-01-06,False,122658,POINT (37.37681395 55.79749448),
53699434093,2026-01-06 13:19:00,2026-01-06,False,122658,POINT (37.41353839 55.80505634),"ул. Маршала Катукова, д.22"
53699434090,2026-01-06 13:20:00,2026-01-06,False,122658,POINT (37.42089408 55.80407017),"ул. Исаковского, д.33, к.3"
53699434097,2026-01-06 13:13:00,2026-01-06,False,122658,POINT (37.39496481 55.80508518),"Строгинский бульв., д.2, к.1"
53699434094,2026-01-06 13:14:00,2026-01-06,False,122658,POINT (37.40004981 55.8039924),"Строгинский бульв., д.14, к.3"
53699434092,2026-01-06 13:18:00,2026-01-06,False,122658,POINT (37.40909919 55.80303338),"Таллинская ул., д.34"
53699434100,2026-01-06 13:03:00,2026-01-06,False,122658,POINT (37.36146458 55.79451587),"Новолучанская ул., д.38"
53718793887,2026-01-06 20:57:00,2026-01-06,False,131672,POINT (37.85513453 55.73460469),"Новокосинская ул., д.10, к.1"
53699434095,2026-01-06 13:16:00,2026-01-06,False,122658,POINT (37.40584798 55.80277809),"Строгинский бульв., д.30"
53699434096,2026-01-06 13:12:00,2026-01-06,False,122658,POINT (37.38384523 55.80912701),"4-я Мякининская ул., д.27"
53699434101,2026-01-06 13:05:00,2026-01-06,False,122658,POINT (37.3712206 55.79897028),
53700336552,2026-01-06 10:46:00,2026-01-06,False,129964,POINT (37.70530251 55.68447695),"Коломенская ул., д.1"
53700336553,2026-01-06 10:45:00,2026-01-06,False,129964,POINT (37.70782708 55.68567388),"Коломенская ул., д.1"
53700336491,2026-01-06 09:55:00,2026-01-06,False,129964,POINT (37.70782708 55.68567388),"Коломенская ул., д.1"
53698461694,2026-01-06 22:14:00,2026-01-06,True,130072,POINT (37.22311283 55.91082719),
53698461702,2026-01-06 22:43:00,2026-01-06,True,130072,POINT (37.14877941 55.97403879),"Зеленоград, 16-й микрорайон, д.1602А"
53698461701,2026-01-06 22:20:00,2026-01-06,True,130072,POINT (37.18275933 55.93633514),
53698461696,2026-01-06 22:16:00,2026-01-06,True,130072,POINT (37.20789907 55.91826213),
53698461677,2026-01-06 21:56:00,2026-01-06,True,130072,POINT (37.35316842 55.85752755),"Пятницкое ш., д.52, к.1"
53698461679,2026-01-06 22:01:00,2026-01-06,True,130072,POINT (37.33077299 55.87415418),
53698461714,2026-01-06 22:40:00,2026-01-06,True,130072,POINT (37.1550233 55.97731957),"Панфиловский просп., д.23"
53698461713,2026-01-06 22:41:00,2026-01-06,True,130072,POINT (37.15045017 55.97726254),"Зеленоград, 15-й микрорайон, д.1565"
53698461706,2026-01-06 22:49:00,2026-01-06,True,130072,POINT (37.14902475 55.96464991),
53698461703,2026-01-06 22:42:00,2026-01-06,True,130072,POINT (37.148758 55.97599588),"Зеленоград, 16-й микрорайон, д.1605"
